ds,RegionID,RegionName,StateName,SizeRank,Rent_Forecast,yhat_lower_x,yhat_upper_x,Mortgage_Forecast,yhat_lower_y,yhat_upper_y,Rent_Mortgage_Ratio_Forecast,Affordability_Gap_Forecast
2019-05-31,394346,"Athens, GA",GA,217,1102.5261276010651,1090.1686696662089,1115.0242599836538,1153.6123537077704,1063.703345928909,1251.9666289549596,0.9557162976432149,51.086226106705226
2019-06-30,394346,"Athens, GA",GA,217,1111.3768309648265,1098.9677927878115,1122.8421272016833,1160.392168822229,1067.3216061991827,1253.7433378366215,0.9577596788617145,49.01533785740253
2019-07-31,394346,"Athens, GA",GA,217,1122.5597247548242,1109.0531665056271,1134.5043683477224,1157.951772423702,1065.338586747546,1246.2401366673396,0.9694356461886154,35.39204766887792
2019-08-31,394346,"Athens, GA",GA,217,1127.4882990303624,1115.4929675182293,1139.5597155888258,1144.6028709443112,1045.117454344375,1237.9834181342815,0.985047589562807,17.114571913948794
2019-09-30,394346,"Athens, GA",GA,217,1135.5309299105475,1123.6398111179913,1147.7969655805703,1164.518864043428,1070.9845066742735,1265.9032039357571,0.9751073726429565,28.987934132880582
2019-10-31,394346,"Athens, GA",GA,217,1136.5612493389826,1123.6651758341784,1147.999632623402,1201.3202542579565,1107.4404814715463,1299.0572508640228,0.9460934711710368,64.75900491897391
2019-11-30,394346,"Athens, GA",GA,217,1149.572902058354,1137.2453064249926,1161.2821084098434,1198.1571886251902,1099.197422846307,1294.7293581904178,0.9594508241255193,48.58428656683623
2019-12-31,394346,"Athens, GA",GA,217,1154.0309613201753,1141.8394469464813,1165.8936367908698,1174.4108512715025,1081.5056663250284,1269.9414525745874,0.9826467118136192,20.379889951327186
2020-01-31,394346,"Athens, GA",GA,217,1159.9345294359982,1148.2801070123464,1172.3123650870618,1190.7284255410618,1098.3189967567268,1285.263859414013,0.9741386067179248,30.793896105063595
2020-02-29,394346,"Athens, GA",GA,217,1166.4827394168922,1153.6777915347614,1178.523818469625,1203.7527136897638,1105.7049512188485,1307.052546446703,0.9690385127700929,37.26997427287165
2020-03-31,394346,"Athens, GA",GA,217,1173.6586846643079,1161.3032118039318,1185.3359868617802,1193.54503631691,1093.014939188158,1291.122819457464,0.9833384153529989,19.886351652602116
2020-04-30,394346,"Athens, GA",GA,217,1178.2084855627202,1165.8217368069934,1190.5795099807851,1200.3849273077344,1107.2608345702356,1293.8093056213386,0.9815255579768464,22.176441745014245
2020-05-31,394346,"Athens, GA",GA,217,1185.3593191151874,1173.291950864713,1197.6029033914265,1208.0954420737057,1116.4628824861156,1308.192928913766,0.9811801930818549,22.736122958518308
2020-06-30,394346,"Athens, GA",GA,217,1189.1973894299206,1177.2785387033425,1201.1684859527625,1213.311022959519,1112.96998667005,1313.7982635282451,0.9801257607709025,24.113633529598474
2020-07-31,394346,"Athens, GA",GA,217,1200.339948246012,1187.3309556159393,1211.7689408598533,1235.8466761188527,1142.228738211351,1336.1064175152608,0.9712693098917831,35.506727872840656
2020-08-31,394346,"Athens, GA",GA,217,1210.7407972379972,1198.636713065373,1223.551375500014,1242.981627602068,1150.4576640969983,1338.9756471789913,0.9740616999896698,32.240830364070916
2020-09-30,394346,"Athens, GA",GA,217,1217.3301673237836,1204.5293251714438,1229.813093048142,1252.1306654071777,1149.3812678661623,1354.390423006493,0.9722069756417335,34.80049808339413
2020-10-31,394346,"Athens, GA",GA,217,1230.8489518590147,1217.7657399959533,1243.2427929916635,1271.0539048612602,1179.548115264721,1363.5957287837834,0.9683688057221822,40.204953002245475
2020-11-30,394346,"Athens, GA",GA,217,1232.3651429779868,1219.3516212331806,1244.2589248285844,1294.0995097218563,1199.2095517986854,1385.2395897005615,0.9522955025636798,61.73436674386949
2020-12-31,394346,"Athens, GA",GA,217,1244.1197820013535,1232.6978926458455,1255.7928544179467,1300.2215869066804,1205.7335866174303,1394.4808644473546,0.9568521200768578,56.101804905326844
2021-01-31,394346,"Athens, GA",GA,217,1255.1689394318375,1242.9904912419563,1266.9818784527022,1292.9056347790777,1196.3756407559308,1387.6263341443102,0.9708124906163873,37.73669534724013
2021-02-28,394346,"Athens, GA",GA,217,1267.3474401124113,1254.7681572100148,1279.7942621234927,1335.3237133624157,1235.8272586974924,1425.4251284030174,0.949093787094639,67.9762732500044
2021-03-31,394346,"Athens, GA",GA,217,1279.3766804101076,1266.8986497514916,1292.3532456624926,1364.9849227322043,1273.7266042358021,1457.20194144533,0.9372826462062746,85.60824232209666
2021-04-30,394346,"Athens, GA",GA,217,1289.9957498493886,1277.8882461182934,1302.0024151295888,1395.8535954734,1295.4929042958847,1488.9671895068934,0.924162644300737,105.85784562401136
2021-05-31,394346,"Athens, GA",GA,217,1303.2543590426694,1291.1905226392644,1316.24202871811,1426.9430548129496,1330.9566250236394,1516.1596650218344,0.9133191087387198,123.68869577028022
2021-06-30,394346,"Athens, GA",GA,217,1315.469679017909,1302.610302446874,1327.6265314253046,1455.780802567308,1357.7291355263676,1548.4051156342784,0.9036179599964798,140.3111235493991
2021-07-31,394346,"Athens, GA",GA,217,1333.6013426422876,1321.5530688383221,1345.7887122739805,1499.2551827469972,1402.4644394775057,1593.9134816599424,0.8895092429821108,165.65384010470962
2021-08-31,394346,"Athens, GA",GA,217,1349.1047616988146,1336.0285735243376,1360.859830120689,1521.8688030355563,1424.8961265856992,1618.67285507087,0.8864790177759461,172.76404133674168
2021-09-30,394346,"Athens, GA",GA,217,1361.5047604132315,1349.3071351014771,1373.9158649749959,1556.2278730358767,1460.5166245485495,1645.035536994046,0.8748749357362551,194.7231126226452
2021-10-31,394346,"Athens, GA",GA,217,1376.316317330516,1363.0323473136993,1388.4231468103,1603.839760493847,1511.5007845951802,1700.0899669835208,0.8581382948797373,227.52344316333097
2021-11-30,394346,"Athens, GA",GA,217,1386.9664860456894,1374.426202923754,1399.5471413956498,1640.236401457082,1540.1407074973374,1737.742141001135,0.8455893826119188,253.2699154113925
2021-12-31,394346,"Athens, GA",GA,217,1401.8457703687534,1390.4523396404495,1414.5941243351608,1658.8523048892598,1563.6067786390154,1747.3893993740614,0.8450696702997538,257.0065345205064
2022-01-31,394346,"Athens, GA",GA,217,1414.88243439072,1402.3259993877846,1426.984899989815,1682.0752872775602,1586.968768423366,1777.7537854804923,0.8411528574804211,267.1928528868402
2022-02-28,394346,"Athens, GA",GA,217,1428.0439487518656,1416.3952234638723,1441.3998257973876,1708.5480146829807,1608.9529451744693,1807.7967396044946,0.8358231296279008,280.50406593111506
2022-03-31,394346,"Athens, GA",GA,217,1441.519306729932,1428.976869711241,1453.4529162657698,1760.1493928874615,1658.4789944456181,1858.2999855396909,0.8189755440958176,318.6300861575296
2022-04-30,394346,"Athens, GA",GA,217,1454.8994424997716,1442.5864384882584,1467.1999705116154,1797.27693956744,1702.2776247312693,1896.6443145373205,0.8095020920092203,342.3774970676684
2022-05-31,394346,"Athens, GA",GA,217,1467.678285284169,1455.6148278137275,1479.7015725363099,1833.4739177005818,1732.6538911406524,1931.2684373593504,0.8004904084617857,365.7956324164127
2022-06-30,394346,"Athens, GA",GA,217,1481.884618915782,1469.4444310022761,1493.5986156122058,1868.188287832858,1772.61497185215,1962.8232110983665,0.7932201633887787,386.3036689170758
2022-07-31,394346,"Athens, GA",GA,217,1500.3598672243572,1488.259020150576,1512.2309932886433,1903.3336977804352,1806.8946446148889,2000.5760707084175,0.7882799894595445,402.9738305560779
2022-08-31,394346,"Athens, GA",GA,217,1514.368732641991,1502.1514202864207,1526.7956305445039,1922.45816233377,1827.351765518846,2019.5917545684947,0.7877251959562135,408.08942969177883
2022-09-30,394346,"Athens, GA",GA,217,1528.1032712133035,1515.005230385246,1540.1498647635306,1963.642285652326,1872.1193643551987,2056.4062942933742,0.7781983930467582,435.5390144390226
2022-10-31,394346,"Athens, GA",GA,217,1539.6296786917085,1527.0725187956791,1552.267151966693,2006.643447939003,1908.219561994115,2104.0816936875935,0.7672661928421025,467.0137692472945
2022-11-30,394346,"Athens, GA",GA,217,1554.963222812581,1542.8382386322473,1567.476461006047,2024.0692580154937,1920.972774686084,2119.9176674786395,0.768236174061134,469.1060352029126
2022-12-31,394346,"Athens, GA",GA,217,1568.2885473634126,1556.1912883423452,1580.5919057452284,2022.1529707138948,1931.3065680929883,2124.1683657676153,0.7755538626782269,453.8644233504822
2023-01-31,394346,"Athens, GA",GA,217,1581.391058440704,1568.8062298044733,1593.879226683069,2042.6819627041937,1953.845719585365,2133.981216447341,0.7741738984894094,461.29090426348967
2023-02-28,394346,"Athens, GA",GA,217,1593.8007503740362,1581.6894561084491,1606.6056274404284,2035.8043594465623,1942.2840158634135,2128.3629715481825,0.7828850267357292,442.00360907252616
2023-03-31,394346,"Athens, GA",GA,217,1606.8275401467874,1594.965402361786,1619.2126504365733,2090.1276977929383,1988.9513761943185,2175.4283420171,0.768770033449875,483.30015764615086
2023-04-30,394346,"Athens, GA",GA,217,1621.1229858358959,1608.3057424178046,1633.646832091301,2114.50445282696,2018.2364989230296,2218.629541407981,0.7666680406695554,493.38146699106414
2023-05-31,394346,"Athens, GA",GA,217,1624.9911413917375,1613.2022603224914,1637.7164365961057,2136.2626806855765,2038.4471720397787,2235.452687736448,0.7606700974012428,511.27153929383894
2023-06-30,394346,"Athens, GA",GA,217,1633.0162510971484,1620.3798635683183,1645.9295664180845,2157.877141124325,2058.7014443700673,2254.107306315339,0.756769799343763,524.8608900271768
2023-07-31,394346,"Athens, GA",GA,217,1643.346031440175,1630.655082527895,1654.739570158523,2170.765878227479,2075.234347942649,2265.2294261394386,0.7570351312054139,527.4198467873039
2023-08-31,394346,"Athens, GA",GA,217,1647.4214922687484,1634.8563166754457,1659.8295546713175,2172.7461102498037,2075.949040388411,2266.8352987849653,0.7582208912938023,525.3246179810553
2023-09-30,394346,"Athens, GA",GA,217,1654.6385294324941,1642.045374842485,1666.873520218495,2207.4967486732676,2110.3349068847647,2307.5018231159825,0.7495542317002062,552.8582192407735
2023-10-31,394346,"Athens, GA",GA,217,1654.815735353933,1642.7093482474424,1667.5043716525602,2259.6272724197993,2156.6575840370306,2353.1578786075393,0.7323401321766739,604.8115370658663
2023-11-30,394346,"Athens, GA",GA,217,1667.0017943568737,1653.940650947351,1678.7772067828575,2271.2988521405214,2177.917893215132,2370.3990448276245,0.7339420758240841,604.2970577836477
2023-12-31,394346,"Athens, GA",GA,217,1670.606740111711,1659.0655972083593,1682.1307907697083,2262.8816483187843,2165.3169214137674,2356.4709737871694,0.7382651856109638,592.2749082070734
2024-01-31,394346,"Athens, GA",GA,217,1675.6571947948757,1664.0219916061749,1688.6351496639127,2294.5283561203464,2201.140427751362,2391.4471236356767,0.7302839340927233,618.8711613254707
2024-02-29,394346,"Athens, GA",GA,217,1681.4073309194198,1668.921380437254,1693.702398849073,2321.892801444126,2226.952370525549,2418.3695140648483,0.7241537291789055,640.485470524706
2024-03-31,394346,"Athens, GA",GA,217,1687.7301627341722,1675.6042089437683,1700.7513858652799,2327.01425746993,2232.8439154979237,2421.3671667861086,0.7252771044768648,639.2840947357577
2024-04-30,394346,"Athens, GA",GA,217,1691.4543699880944,1679.8585399117947,1703.5639698530629,2348.688793685244,2248.426324878266,2440.6012083459277,0.7201696429666586,657.2344236971496
2024-05-31,394346,"Athens, GA",GA,217,1697.752090104177,1684.5060227350837,1710.158938285146,2371.728441849858,2279.589255725894,2462.392420882746,0.7158290384964962,673.9763517456811
2024-06-30,394346,"Athens, GA",GA,217,1700.7645667708239,1688.8609011778447,1713.2401023742218,2391.77866796022,2289.661928724981,2482.2252742469486,0.7110877731095773,691.0141011893961
2024-07-31,394346,"Athens, GA",GA,217,1711.0540121505308,1698.9457664610577,1724.175581528862,2429.6434545181123,2321.118759122382,2525.655557850118,0.7042407843705182,718.5894423675816
2024-08-31,394346,"Athens, GA",GA,217,1720.6017477061373,1707.9733929139243,1734.0495893183836,2442.0865397023954,2356.0027408594415,2540.9491679594175,0.704562151968545,721.4847919962581
2024-09-30,394346,"Athens, GA",GA,217,1723.815253829928,1711.2801716834942,1736.2541477417954,2456.3724810891986,2356.8719374305824,2553.0641081948497,0.7017727429781163,732.5572272592706
2024-10-31,394346,"Athens, GA",GA,217,1733.8456456044255,1721.24253977232,1746.6310057985554,2480.6038542443025,2373.878481844486,2577.9973259594913,0.6989611189379646,746.758208639877
2024-11-30,394346,"Athens, GA",GA,217,1731.9859727614019,1719.4460789578623,1743.452589904707,2508.786362686569,2416.8814892986197,2602.686981497139,0.6903680594415701,776.8003899251673
2024-12-31,394346,"Athens, GA",GA,217,1740.2522190240293,1727.8015074211096,1753.9225519180857,2520.2165735724484,2425.363532736562,2613.7298318868716,0.69051693305754,779.9643545484191
2025-01-31,394346,"Athens, GA",GA,217,1745.1047194257005,1732.7921115034092,1756.93679667616,2518.2087551458603,2417.259281847061,2606.6047288903223,0.6929944611858123,773.1040357201598
2025-02-28,394346,"Athens, GA",GA,217,1751.6862395641253,1739.6033610653249,1764.6242399177509,2553.058192267603,2454.87967250478,2655.580044049386,0.6861129310994254,801.3719527034775
2025-03-31,394346,"Athens, GA",GA,217,1757.5188228330219,1745.7631296623567,1769.793914823653,2574.339834305136,2479.1897828083484,2675.0812744955188,0.6827066106085448,816.8210114721139
2025-04-30,394346,"Athens, GA",GA,217,1762.1411274057139,1749.636835507775,1772.8745838394482,2597.0992483375103,2504.312857297941,2688.55579224209,0.6785035760700016,834.9581209317964
2025-05-31,394346,"Athens, GA",GA,217,1767.6174655522993,1754.910138842504,1780.2475742944985,2619.8091403447097,2523.0293454259445,2714.609107567747,0.6747123056909862,852.1916747924104
2025-06-30,394346,"Athens, GA",GA,217,1772.3015554823492,1759.6726592990256,1783.9932971820385,2640.537629390281,2545.8882328774075,2734.754628603841,0.6711896606796648,868.2360739079318
2025-07-31,394346,"Athens, GA",GA,217,1782.6509480600666,1770.7257222271546,1794.8001233760938,2670.0978154007653,2574.1544423468827,2765.4396634041555,0.6676350723100762,887.4468673406986
2025-08-31,394346,"Athens, GA",GA,217,1790.372096069895,1777.8111312096057,1801.9457758684089,2678.797241519991,2580.6063595610635,2773.3384188445207,0.6683492383522129,888.4251454500961
2025-09-30,394346,"Athens, GA",GA,217,1794.921355236172,1782.7861372600362,1806.875345372132,2699.690962324241,2604.7166822181607,2793.451485496173,0.6648617861397266,904.7696070880688
2025-10-31,394346,"Athens, GA",GA,217,1801.6204812870446,1789.4474305340962,1814.2985660534896,2733.388655613018,2637.0644093735477,2826.339689050222,0.6591161039566819,931.7681743259732
2025-11-30,394346,"Athens, GA",GA,217,1804.4199104540878,1790.4352874099643,1817.1931667662493,2756.3199473801756,2658.0046122726103,2855.3488775266865,0.6546482066311464,951.9000369260878
2025-12-31,394346,"Athens, GA",GA,217,1811.1867639107415,1797.394048386533,1824.4536767499212,2761.0216522343626,2657.468144146419,2852.5596564621783,0.6559842667097648,949.834888323621
2026-01-31,394346,"Athens, GA",GA,217,1816.1109969645124,1802.8775088354532,1829.8551952386877,2770.330436044609,2676.9933232712483,2866.5552363455577,0.6555575368682368,954.2194390800967
2026-02-28,394346,"Athens, GA",GA,217,1821.945154322142,1807.740616671648,1836.7030353812008,2784.2355002184827,2686.868548258219,2883.3973052369597,0.6543789683664228,962.2903458963408
2026-03-31,394346,"Athens, GA",GA,217,1827.3080813319987,1811.2894401556891,1841.695801957008,2821.9226798448644,2723.476464329476,2916.743584006586,0.6475400954049014,994.6145985128658
2026-04-30,394346,"Athens, GA",GA,217,1832.8374774552292,1815.8934275053655,1847.7979833357451,2845.5848730622133,2746.096161885742,2950.590357172866,0.6440986859347694,1012.7473956069841
2026-05-31,394346,"Athens, GA",GA,217,1837.5038892710925,1818.8144248873225,1855.649384251081,2867.867652625316,2776.2959756095397,2971.55771744513,0.640721299530331,1030.3637633542237
2026-06-30,394346,"Athens, GA",GA,217,1843.8594832557233,1824.997098651299,1861.921009231305,2889.116669302571,2784.4980101596934,2991.293494865806,0.6382087310101009,1045.257186046848
2026-07-31,394346,"Athens, GA",GA,217,1854.222300595793,1834.5645594237785,1873.555380414545,2910.3478806800313,2805.445637470518,3014.234022666103,0.6371136292347759,1056.1255800842382
2026-08-31,394346,"Athens, GA",GA,217,1860.1187350448913,1837.405442216804,1880.5457894651634,2915.5581466632543,2812.7669133116688,3029.877761553646,0.6379974747455223,1055.439411618363
2026-09-30,394346,"Athens, GA",GA,217,1866.0025344346768,1843.076881952466,1887.8822388495341,2943.276916526886,2839.228090140487,3043.648132749568,0.6339880980810293,1077.2743820922092
2026-10-31,394346,"Athens, GA",GA,217,1869.4165114255059,1844.1778586203452,1892.3944723441443,2986.2780788136083,2876.1175509176865,3096.2060668740473,0.6260021545509217,1116.8615673881025
2026-11-30,394346,"Athens, GA",GA,217,1876.8993163648818,1850.5591223454076,1900.475991842423,3003.703888890079,2891.015893570437,3108.7517510282005,0.6248616327684781,1126.804572525197
2026-12-31,394346,"Athens, GA",GA,217,1882.1122104281112,1853.6523119410972,1910.496042404336,3001.787601588423,2884.8491440995535,3116.4021399638723,0.6269971297876553,1119.6753911603118
2027-01-31,394346,"Athens, GA",GA,217,1887.1022910184247,1856.6255746827853,1916.9874867024485,3022.316593578727,2910.7512133332452,3135.9587433381757,0.6243893492256235,1135.2143025603023
2027-02-28,394346,"Athens, GA",GA,217,1892.1846263828725,1858.5787591513215,1922.8568001265699,3015.4389903211436,2900.429637370305,3126.1579920254267,0.6274988923524383,1123.2543639382711
2027-03-31,394346,"Athens, GA",GA,217,1897.0989856686447,1861.710726542808,1931.800797453131,3069.7623286675143,2949.2154479343862,3192.8806860630934,0.6179953959146129,1172.6633429988697
2027-04-30,394346,"Athens, GA",GA,217,1903.5436921768191,1865.0291184616274,1940.67238915219,3094.139083701531,2972.8002310078414,3216.367137410223,0.6152094785279019,1190.5953915247119
2027-05-31,394346,"Athens, GA",GA,217,1907.4118477326476,1866.390862434754,1946.318372533373,3115.897311560227,2990.478425205637,3240.7807423225163,0.6121549130184739,1208.4854638275795
2027-06-30,394346,"Athens, GA",GA,217,1915.4369574380582,1872.003366197172,1956.1132624087447,3137.511771998868,3004.537467305119,3264.5785436872825,0.6104955444414981,1222.0748145608097
